nodenumber     x-coordinate     y-coordinate     z-coordinate       wall-shear     x-wall-shear     y-wall-shear     z-wall-shear 
     14745 -7.560706975E-03 -3.563949754E-03  6.507235264E-02  2.546705213E-01 -2.112188342E-01 -7.852239800E-02  1.162590087E-01 
     14746 -1.940559861E-02 -1.035143234E-02  6.507522129E-02  2.261954230E-01 -9.363513146E-02 -1.766598122E-01  1.023752066E-01 
     14747 -1.799175920E-02 -1.343540732E-02  6.507583164E-02  8.987213728E-01 -7.939787958E-01 -2.923133207E-01  2.748639972E-01 
     14748 -1.786471261E-02 -1.330619112E-02  6.507674717E-02  1.026182447E+00 -9.203595361E-01 -2.823616770E-01 -3.263177181E-01 
     14749 -1.877081960E-02 -7.798150433E-03  6.507793736E-02  5.663916152E-02  3.604101458E-02  2.328868807E-02  3.676829254E-02 
     14750 -1.807451525E-02 -1.333706061E-02  6.507979130E-02  9.027672255E-01 -7.833581828E-01 -3.686592871E-01  1.969085587E-01 
     14751 -3.189752969E-03 -1.134828717E-02  6.507973026E-02  1.176553468E-01 -5.858560417E-03 -1.133187926E-01  3.084702427E-02 
     14752 -1.788132180E-02 -1.359054058E-02  6.508031773E-02  9.983179254E-01 -8.997913278E-01 -2.167708540E-01  3.658367991E-01 
     14753 -3.187208089E-03 -1.083788446E-02  6.508317875E-02  1.168432308E-01 -2.708845644E-03 -1.096540601E-01  3.992510455E-02 
     14754 -1.918617340E-02 -9.990330217E-03  6.508307194E-02  1.612257302E-01 -4.450889602E-02 -1.199367101E-01  9.678618487E-02 
     14755 -1.018782569E-02 -4.383590906E-03  6.508553623E-02  4.654338610E-02 -4.190245595E-02 -1.278919650E-02  1.551855510E-02 
     14756 -1.062598374E-02 -4.370642870E-03  6.508562016E-02  3.432495397E-02 -3.036250054E-02 -9.818397543E-03  1.260011766E-02 
     14757 -1.967880342E-02 -1.080328516E-02  6.508677982E-02  3.786161725E-01 -2.100224443E-01 -3.027705717E-01  7.622067770E-02 
     14758 -1.771252716E-02 -1.352814357E-02  6.508838200E-02  1.073918119E+00 -9.545117690E-01 -2.866293357E-01 -3.935193239E-01 
     14759 -2.159363468E-02 -1.715961156E-02  6.508922123E-02  3.910544180E-01 -7.717016595E-02 -2.234417687E-03  3.817346111E-01 
     14760 -1.587183265E-02 -5.744113241E-03  6.508917545E-02  8.145535441E-02  7.961519055E-02  4.639264815E-03  1.616743175E-02 
     14761 -1.776277436E-02 -1.342806880E-02  6.509305119E-02  9.579533535E-01 -8.323308310E-01 -2.187459937E-01 -4.196125310E-01 
     14762 -6.530945611E-03 -3.876894897E-03  6.509381413E-02  5.328296976E-01 -3.391867092E-01 -1.818314697E-01  3.675791506E-01 
     14763 -9.746565328E-03 -4.379754751E-03  6.509524082E-02  7.079288150E-02 -6.354523953E-02 -2.532583267E-02  1.698711396E-02 
     14764 -4.547665812E-03 -6.291023553E-03  6.509561466E-02  9.314907146E-01 -1.022329935E-01 -7.506324327E-01  5.416296857E-01 
     14765 -4.972878692E-03 -1.623428040E-02  6.509988713E-02  1.380870367E-01 -9.228113502E-02 -1.006264851E-01  2.055463717E-02 
     14766 -1.546260144E-02 -1.669364436E-02  6.510255741E-02  4.143863138E-01 -4.075600381E-01  5.623964686E-02  2.386806966E-02 
     14767 -3.229246293E-03 -1.012718249E-02  6.510278630E-02  1.155488841E-01  4.161467323E-03 -1.007991514E-01  5.605390998E-02 
     14768 -5.015562296E-03 -5.355463759E-03  6.510298466E-02  9.055820128E-01 -2.049800289E-01 -6.362988906E-01  6.096557528E-01 
     14769 -1.791939439E-02 -1.323558489E-02  6.510328221E-02  9.341447027E-01 -8.558553590E-01 -3.050664690E-01 -2.044266220E-01 
     14770 -1.804389849E-02 -1.324280802E-02  6.510359501E-02  8.790891009E-01 -7.878711923E-01 -3.792360538E-01 -4.296492029E-02 
     14771 -1.787489594E-02 -1.366490810E-02  6.510569309E-02  9.696505453E-01 -8.752661452E-01 -1.552872204E-01  3.857536212E-01 
     14772 -1.052910855E-02 -1.913361068E-02  6.510623478E-02  2.718746211E-01 -1.578208345E-01 -1.922526128E-02 -2.199276348E-01 
     14773 -8.699884828E-03 -3.906477160E-03  6.510689091E-02  1.588915376E-01 -1.381900918E-01 -7.767537008E-02 -5.588253487E-03 
     14774 -1.778664673E-02 -1.333209292E-02  6.510728001E-02  9.028510191E-01 -7.803887775E-01 -2.005140664E-01 -4.063138993E-01 
     14775 -1.767251671E-02 -1.362754887E-02  6.510830235E-02  1.111954292E+00 -9.830263721E-01 -3.681250300E-01 -3.607831148E-01 
     14776 -1.798193445E-02 -1.354869335E-02  6.510830998E-02  8.025130108E-01 -6.918270375E-01 -2.067765214E-01  3.493423864E-01 
     14777 -1.771985329E-02 -1.373255032E-02  6.511162876E-02  1.205087302E+00 -1.115352046E+00 -3.389309808E-01 -8.082259969E-02 
     14778 -1.809319010E-02 -1.342754714E-02  6.511220860E-02  7.696393475E-01 -6.434312814E-01 -2.655561752E-01  3.273974054E-01 
     14779 -1.816009036E-02 -1.328235308E-02  6.511236119E-02  8.489341110E-01 -7.318728757E-01 -3.975836516E-01  1.102020582E-01 
     14780 -1.781642426E-02 -1.325285021E-02  6.511304783E-02  9.139834403E-01 -8.055623033E-01 -2.209160985E-01 -3.620456156E-01 
     14781 -1.925790115E-02 -1.846093265E-02  6.511399388E-02  2.200170566E-01  8.122228448E-02  9.494238611E-02  1.804326780E-01 
     14782 -2.069213012E-02 -1.764384354E-02  6.511483311E-02  4.313315546E-01  4.978637019E-02  8.595079286E-02  4.185282215E-01 
     14783 -5.439582129E-03 -1.672341426E-02  6.511628269E-02  1.483427886E-01 -1.048852277E-01 -1.035107055E-01  1.660378531E-02 
     14784 -1.782329072E-02 -1.373298138E-02  6.512118840E-02  1.072228786E+00 -1.003212723E+00 -1.714013379E-01  3.184446546E-01 
     14785 -4.029748154E-03 -7.606581572E-03  6.512211155E-02  6.018771033E-01  3.279094753E-02 -4.825566793E-01  3.577001235E-01 
     14786 -1.794525422E-02 -1.363625973E-02  6.512243199E-02  8.237487541E-01 -7.243332468E-01 -1.682030671E-01  3.536792964E-01 
     14787 -2.328142467E-02 -1.143720014E-02  6.512500309E-02  2.723015404E-01  7.906738765E-03  5.873782133E-03  2.714143567E-01 
     14788 -1.761344421E-02 -1.353169792E-02  6.512724614E-02  9.710150306E-01 -8.509747807E-01 -2.582974994E-01 -3.831231286E-01 
     14789 -1.805984201E-02 -1.350905006E-02  6.512770390E-02  7.140616513E-01 -6.025118182E-01 -2.196245734E-01  3.135385571E-01 
     14790 -5.921721740E-03 -1.718755041E-02  6.512794804E-02  1.449163015E-01 -1.075816248E-01 -9.682749746E-02  1.631867910E-03 
     14791 -1.817912379E-02 -1.337985007E-02  6.512856602E-02  7.868946584E-01 -6.470562964E-01 -3.172817351E-01  3.068608637E-01 
     14792 -1.771611679E-02 -1.335816065E-02  6.512910008E-02  8.292496644E-01 -7.215711073E-01 -1.806106794E-01 -3.648795565E-01 
     14793 -1.687630734E-02 -1.721378980E-02  6.512940525E-02  1.912785567E-01 -1.077775582E-02  1.212823376E-01  1.470467183E-01 
     14794 -1.881055540E-02 -8.208309563E-03  6.513190007E-02  5.676289062E-02  3.368930701E-02  2.473157055E-02  3.820509471E-02 
     14795 -6.401599234E-03 -1.759406173E-02  6.513263249E-02  1.404356585E-01 -1.094041842E-01 -8.513089473E-02 -2.088122136E-02 
     14796 -1.765636909E-02 -1.343950240E-02  6.513289189E-02  8.556231603E-01 -7.433117671E-01 -1.881988678E-01 -3.780352737E-01 
     14797 -1.826378337E-02 -1.330043570E-02  6.513324284E-02  8.852186529E-01 -7.281962786E-01 -4.096353943E-01  2.473940692E-01 
     14798 -1.796495523E-02 -1.315727201E-02  6.513436436E-02  8.389824193E-01 -7.530639833E-01 -2.998060771E-01 -2.005331490E-01 
     14799 -2.163996609E-02 -1.100076823E-02  6.513536381E-02  3.414180348E-01  7.049108163E-02 -1.186470951E-01  3.099086329E-01 
     14800 -1.255507910E-02 -4.766799676E-03  6.513566899E-02  1.188012461E-02  8.374146233E-04 -5.787790869E-03  9.129382197E-03 
     14801 -1.410849161E-02 -1.775671471E-02  6.513676762E-02  4.417975686E-01 -3.338972515E-01  1.217746043E-01 -2.594236388E-01 
     14802 -1.805588236E-02 -1.314100423E-02  6.513748478E-02  8.354237521E-01 -7.357424006E-01 -3.746040808E-01 -9.589544831E-02 
     14803 -2.000405407E-02 -1.118458610E-02  6.513855290E-02  5.330332889E-01 -3.766394137E-01 -3.475598127E-01  1.336403386E-01 
     14804 -1.290495743E-02 -1.861259740E-02  6.513911747E-02  3.280335667E-01 -2.470221177E-01 -3.418605026E-02 -2.122082511E-01 
     14805 -2.305781665E-02 -1.118397957E-02  6.514019322E-02  2.428870365E-01  2.435234728E-02 -7.344258908E-03  2.411064689E-01 
     14806 -1.814380923E-02 -1.318177572E-02  6.514073491E-02  8.012232495E-01 -6.931416618E-01 -4.014780473E-01  2.725462301E-04 
     14807 -1.837453166E-02 -1.819823542E-02  6.514099430E-02  2.732840478E-01  9.331429190E-02  1.650436320E-01  1.965571956E-01 
     14808 -1.785821046E-02 -1.316827646E-02  6.514098668E-02  8.488239552E-01 -7.567489004E-01 -2.206315496E-01 -3.028894967E-01 
     14809 -1.822696963E-02 -1.322323862E-02  6.514290928E-02  8.389288195E-01 -7.269758844E-01 -4.162166363E-01  2.823217161E-02 
     14810 -7.202379569E-03 -1.814802256E-02  6.514536595E-02  1.503558910E-01 -1.188813066E-01 -6.964058098E-02 -5.956499988E-02 
     14811 -9.315420593E-03 -4.333769050E-03  6.514551854E-02  1.178560622E-01 -1.021129410E-01 -5.589433065E-02  1.352774306E-02 
     14812 -3.987159442E-03 -1.484824728E-02  6.514606022E-02  1.005197497E-01 -4.784913175E-02 -8.777949861E-02  9.527334291E-03 
     14813 -1.587836055E-02 -1.670595630E-02  6.514648747E-02  2.182743483E-01 -2.014195769E-01  3.076443644E-02  6.998287489E-02 
     14814 -1.791812791E-02 -1.372099369E-02  6.514721989E-02  8.694072230E-01 -7.838968261E-01 -1.410057761E-01  3.474814506E-01 
     14815 -6.890042155E-03 -1.794818773E-02  6.514783024E-02  1.442390302E-01 -1.149021342E-01 -7.378389633E-02 -4.588881010E-02 
     14816 -1.733972632E-02 -6.154951388E-03  6.514828038E-02  5.480416751E-02  4.884368678E-02  6.936266532E-03  2.364958160E-02 
     14817 -1.758772934E-02 -1.361581772E-02  6.514904332E-02  9.853798311E-01 -8.624766162E-01 -3.337579201E-01 -3.371861530E-01 
     14818 -1.803744402E-02 -1.360601776E-02  6.514914250E-02  7.165090056E-01 -6.166158463E-01 -1.851132514E-01  3.138344879E-01 
     14819 -1.779242791E-02 -1.381390733E-02  6.514983677E-02  1.121584553E+00 -1.061950280E+00 -1.877759975E-01  2.672586874E-01 
     14820 -1.767441834E-02 -1.381045979E-02  6.515177464E-02  1.151911327E+00 -1.061857449E+00 -3.577671657E-01 -9.027947692E-02 
     14821 -1.771687401E-02 -1.327507082E-02  6.515268254E-02  7.848711871E-01 -6.664020564E-01 -1.410089435E-01 -3.856797832E-01 
     14822 -3.465345547E-03 -9.039656115E-03  6.515439152E-02  1.674579362E-01  1.929237860E-02 -1.251459600E-01  1.093349900E-01 
     14823 -1.882077116E-02 -8.626679830E-03  6.515652775E-02  5.532408066E-02  3.070927289E-02  2.416260371E-02  3.890671338E-02 
     14824 -1.776617516E-02 -1.319813219E-02  6.515668034E-02  8.055032757E-01 -6.840351114E-01 -1.416240910E-01 -3.952200276E-01 
     14825 -1.815030947E-02 -1.349529330E-02  6.515814518E-02  6.840414723E-01 -5.676695795E-01 -2.335125267E-01  3.016086297E-01 
     14826 -6.921013684E-03 -3.778485239E-03  6.515835118E-02  4.045971303E-01 -2.875387580E-01 -1.303073876E-01  2.525225655E-01 
     14827 -1.760856712E-02 -1.370721691E-02  6.515926671E-02  1.023942614E+00 -8.908100822E-01 -3.877639382E-01 -3.224128619E-01 
     14828 -1.545581986E-02 -5.698949608E-03  6.515956425E-02  7.890826158E-02  7.690825592E-02  1.240920755E-02  1.188513966E-02 
     14829 -1.401950521E-02 -5.236751805E-03  6.516094517E-02  4.024102608E-02  3.824819156E-02  1.207797930E-02  3.076276190E-03 
     14830 -1.356200378E-02 -1.828564159E-02  6.516295170E-02  3.163048897E-01 -2.513226445E-01 -1.076437064E-02 -1.906558966E-01 
     14831 -2.271459497E-02 -1.102221827E-02  6.516443944E-02  2.703060707E-01  4.641292735E-02 -3.331094985E-02  2.639853234E-01 
     14832 -4.437798234E-03 -6.687032540E-03  6.516501164E-02  8.854702506E-01 -6.122104513E-02 -7.197157194E-01  5.112973705E-01 
     14833 -9.796725738E-03 -1.916116996E-02  6.516593480E-02  2.076494981E-01 -1.056036680E-01 -2.805974657E-02 -1.762602798E-01 
     14834 -1.812466618E-02 -1.308864945E-02  6.516627267E-02  8.027398972E-01 -6.910575940E-01 -3.936611520E-01 -8.014986923E-02 
     14835 -1.834669200E-02 -1.321533933E-02  6.516675877E-02  8.368878605E-01 -6.381472117E-01 -4.498176899E-01  2.136552154E-01 
     14836 -1.828182117E-02 -1.337680499E-02  6.516713261E-02  7.945955551E-01 -6.127779257E-01 -3.130627418E-01  3.930018213E-01 
     14837 -5.451681873E-03 -4.833894006E-03  6.516710972E-02  8.366111949E-01 -2.856697584E-01 -4.957278350E-01  6.092119371E-01 
     14838 -1.801998605E-02 -1.307326093E-02  6.516800999E-02  8.017835260E-01 -6.981856754E-01 -3.002289736E-01 -2.304831597E-01 
     14839 -1.800768556E-02 -1.369511860E-02  6.517047429E-02  7.591232725E-01 -6.694426036E-01 -1.546389798E-01  3.221098663E-01 
     14840 -1.103259044E-02 -1.904169745E-02  6.517128300E-02  3.212847787E-01 -1.997339091E-01 -1.546312412E-02 -2.502784083E-01 
     14841 -1.979468440E-02 -1.096530490E-02  6.517261052E-02  4.193666801E-01 -2.352661846E-01 -3.427294146E-01  3.579856014E-02 
     14842 -1.788712968E-02 -1.379680413E-02  6.517335820E-02  9.332241633E-01 -8.539241224E-01 -1.223364734E-01  3.552910556E-01 
     14843 -1.750313842E-02 -1.355159729E-02  6.517471623E-02  8.795250201E-01 -7.422709565E-01 -2.416018184E-01 -3.872322727E-01 
     14844 -9.351135698E-03 -1.909306426E-02  6.517525029E-02  1.831040525E-01 -9.754562441E-02 -3.799486552E-02 -1.499274348E-01 
     14845 -1.812376681E-02 -1.357697837E-02  6.517532658E-02  6.750930776E-01 -5.720717899E-01 -2.016438598E-01  2.959779561E-01 
     14846 -1.824633494E-02 -1.312880769E-02  6.517526555E-02  7.943048638E-01 -6.782351754E-01 -4.130940158E-01 -6.097912357E-03 
     14847 -1.834809581E-02 -1.332997099E-02  6.517619633E-02  8.372495898E-01 -5.940815598E-01 -3.731574546E-01  4.420990954E-01 
     14848 -1.504374957E-02 -1.667985042E-02  6.517850041E-02  6.414737433E-01 -6.115400224E-01  1.535316647E-01 -9.685122432E-02 
     14849 -1.883495039E-02 -9.053050471E-03  6.517855382E-02  4.992083711E-02  2.554729021E-02  9.071235974E-03  3.935649491E-02 
     14850 -2.034069730E-02 -1.134812981E-02  6.518621373E-02  4.746724120E-01 -2.657161898E-01 -2.498993294E-01  2.871056222E-01 
     14851 -1.788940896E-02 -1.309413018E-02  6.518709111E-02  7.480531089E-01 -6.519904033E-01 -1.991716544E-01 -3.044457302E-01 
     14852 -1.755119026E-02 -1.342686335E-02  6.518747258E-02  7.614585427E-01 -6.377290104E-01 -1.431438747E-01 -3.883380460E-01 
     14853 -1.762319076E-02 -1.332073180E-02  6.518735814E-02  7.092562429E-01 -5.967085715E-01 -1.187793589E-01 -3.629969766E-01 
     14854 -2.343373220E-02 -1.475398617E-02  6.518871830E-02  3.215280005E-01 -2.375466848E-02 -1.062323224E-01  3.019519014E-01 
     14855 -3.478625463E-03 -1.353865974E-02  6.518866276E-02  9.585023433E-02 -2.603595735E-02 -9.154033525E-02  1.070560540E-02 
     14856 -5.928543849E-03 -4.371392458E-03  6.518892216E-02  7.148207574E-01 -3.421674612E-01 -3.343324779E-01  5.298967796E-01 
     14857 -1.824738971E-02 -1.347796886E-02  6.518950963E-02  7.089968107E-01 -5.716551747E-01 -2.574647993E-01  3.287984894E-01 
     14858 -2.356108968E-02 -1.264057124E-02  6.519237065E-02  4.782039295E-01 -3.019490614E-02 -4.528791495E-02  4.744494811E-01 
     14859 -1.779276932E-02 -1.780459870E-02  6.519294285E-02  2.764737500E-01  5.963836256E-02  1.780282381E-01  2.024944832E-01 
     14860 -1.751122939E-02 -1.367085236E-02  6.519313359E-02  9.120767898E-01 -7.883590422E-01 -3.378442918E-01 -3.065890925E-01 
     14861 -2.252305329E-02 -1.663935931E-02  6.519337010E-02  2.491108790E-01 -6.893162861E-02 -5.833034027E-02  2.320447134E-01 
     14862 -1.809857454E-02 -1.366593235E-02  6.519543767E-02  7.104438820E-01 -6.127673831E-01 -1.781087510E-01  3.117468637E-01 
     14863 -1.837858860E-02 -7.178553922E-03  6.519635319E-02  5.525347391E-02  4.122942368E-02  1.781047065E-02  3.205760427E-02 
     14864 -1.259271109E-02 -1.869090360E-02  6.519785619E-02  3.446753132E-01 -2.508846224E-01 -4.055787480E-02 -2.324673217E-01 
     14865 -3.210151110E-03 -1.047467282E-02  6.519859624E-02  1.108269762E-01  1.326910876E-04 -1.004296509E-01  4.657519172E-02 
     14866 -1.797690286E-02 -1.378702420E-02  6.519875645E-02  8.328485671E-01 -7.531656133E-01 -1.336788535E-01  3.283779374E-01 
     14867 -1.214241658E-02 -4.702011809E-03  6.520057225E-02  1.753361598E-02 -9.674138454E-03 -1.009509488E-02  1.009463862E-02 
     14868 -2.013472080E-02 -1.129105145E-02  6.520148015E-02  5.168931912E-01 -3.580365021E-01 -3.177596695E-01  1.809226968E-01 
     14869 -1.978852747E-02 -1.825550548E-02  6.520196080E-02  2.697228304E-01  8.407879217E-02  1.031747103E-01  2.336827969E-01 
     14870 -4.914628739E-03 -5.704946312E-03  6.520186925E-02  9.067875223E-01 -1.732126238E-01 -6.787212140E-01  5.749407790E-01 
     14871 -1.754125678E-02 -1.378764027E-02  6.520338750E-02  9.999997180E-01 -8.739626652E-01 -4.061132680E-01 -2.534057215E-01 
     14872 -1.777647866E-02 -1.312245145E-02  6.520421910E-02  7.105737940E-01 -5.995901817E-01 -1.168117972E-01 -3.589638464E-01 
     14873 -1.785841073E-02 -1.386139077E-02  6.520498204E-02  9.641887876E-01 -8.949268100E-01 -9.994197522E-02  3.431323052E-01 
     14874 -1.822513095E-02 -1.354637973E-02  6.520503545E-02  6.997796663E-01 -5.831673137E-01 -2.329086047E-01  3.084450504E-01 
     14875 -1.808455553E-02 -1.299877515E-02  6.521022343E-02  7.486346602E-01 -6.368798457E-01 -2.899346100E-01 -2.429614210E-01 
     14876 -1.837170307E-02 -1.310678926E-02  6.521119237E-02  7.792832510E-01 -5.910599737E-01 -4.630727050E-01  1.150008902E-01 
     14877 -1.956264398E-02 -1.063116410E-02  6.521132970E-02  2.668294379E-01 -1.243100250E-01 -2.270571990E-01  5.968860534E-02 
     14878 -2.212268362E-02 -1.096745448E-02  6.521422887E-02  3.319894382E-01  7.694085725E-02 -8.960962195E-02  3.091441286E-01 
     14879 -1.761987579E-02 -1.388568849E-02  6.521463322E-02  1.104058028E+00 -1.025594044E+00 -3.776289450E-01 -2.273649038E-02 
     14880 -8.301550306E-03 -3.817864838E-03  6.521686864E-02  1.814885328E-01 -1.598264179E-01 -8.343254764E-02  1.267811425E-02 
     14881 -2.307121386E-02 -1.580574111E-02  6.521872258E-02  2.634742502E-01 -4.338023826E-02 -5.943576437E-02  2.525451843E-01 
     14882 -7.216701374E-03 -3.748895108E-03  6.521921849E-02  3.209994328E-01 -2.458986758E-01 -1.045360457E-01  1.770117749E-01 
     14883 -2.347625844E-02 -1.197486267E-02  6.522085881E-02  4.027506237E-01 -1.413571516E-02  3.100544328E-03  4.021976834E-01 
     14884 -1.789053811E-02 -6.620418863E-03  6.522120213E-02  5.369158282E-02  4.387051094E-02  1.326746886E-02  2.775880400E-02 
     14885 -1.819061366E-02 -1.363784473E-02  6.522191167E-02  7.171422477E-01 -6.071587902E-01 -1.998167221E-01  3.241427874E-01 
     14886 -1.806930819E-02 -1.376447743E-02  6.522230077E-02  7.892155754E-01 -6.989569485E-01 -1.556685630E-01  3.308585268E-01 
     14887 -1.823694316E-02 -1.299288525E-02  6.522325444E-02  7.642036238E-01 -6.418064866E-01 -3.858330703E-01 -1.179318062E-01 
     14888 -4.356947152E-03 -1.543234898E-02  6.522368932E-02  1.159331401E-01 -6.658419899E-02 -9.346580662E-02  1.609906109E-02 
     14889 -1.793318452E-02 -1.386135930E-02  6.522774052E-02  8.880805867E-01 -8.178103608E-01 -1.061140319E-01  3.288954029E-01 
     14890 -2.341008107E-02 -1.172934588E-02  6.522826695E-02  3.486485690E-01 -1.050656590E-03  2.589940059E-03  3.479670200E-01 
     14891 -1.742167746E-02 -1.360228412E-02  6.522899938E-02  7.836299565E-01 -6.235933701E-01 -2.547441076E-01 -3.877335122E-01 
     14892 -1.627836877E-02 -1.677677043E-02  6.522912145E-02  1.402625202E-01 -8.564961908E-02  5.782003059E-02  8.851375724E-02 
     14893 -1.767006004E-02 -1.317741743E-02  6.522961736E-02  6.496609121E-01 -5.309185156E-01 -7.544323384E-02 -3.664443785E-01 
     14894 -1.776615036E-02 -1.391883725E-02  6.523002171E-02  1.037599291E+00 -9.892096059E-01 -1.540270813E-01  2.445797971E-01 
